"GEOID","Tract","County","State","POV_P","NOHSDP_P","NONEMP_P","RENT_P","CROWD_P","SNGPNT_P","NOVEH_P","B01001_001","SDI_2023_Raw","SDI_2023"
"34027045404","Census Tract 454.04"," Morris County"," New Jersey",0.0837593393629571,0.0421052631578947,0.27245145631068,0.25281954887218,0.0667293233082707,0.0971524288107203,0,2543,-0.442784094679642,37
"34027045501","Census Tract 455.01"," Morris County"," New Jersey",0.033406243786041,0.0179865771812081,0.233962264150943,0.0301932367149758,0,0.0519653564290473,0.00543478260869565,5059,-1.73008230117795,2
"34027045503","Census Tract 455.03"," Morris County"," New Jersey",0.0410958904109589,0.0104515050167224,0.170449282075035,0.047001620745543,0,0.0516717325227964,0.00972447325769854,3358,-1.67433065867951,3
"34027045504","Census Tract 455.04"," Morris County"," New Jersey",0.0178649237472767,0.0187149095446039,0.331936545944328,0.158947970268725,0,0.0658307210031348,0.0686106346483705,4590,-1.39852716255066,8
"34027045603","Census Tract 456.03"," Morris County"," New Jersey",0.108732394366197,0.0625811477538302,0.261434217955957,0.652873563218391,0.133333333333333,0,0.0708045977011494,5454,0.274585223211923,62
"34027045701","Census Tract 457.01"," Morris County"," New Jersey",0.0162877502544961,0.0179865771812081,0.278440366972477,0.111585691404164,0,0.0708020050125313,0,5894,-1.74533971675427,2
"34027045703","Census Tract 457.03"," Morris County"," New Jersey",0.0678044280442804,0.0454217736121125,0.239860950173812,0.103971119133574,0.00649819494584838,0.0808881839809675,0.0512635379061372,4342,-0.839946275024066,24
"34027045704","Census Tract 457.04"," Morris County"," New Jersey",0.0109827684150729,0.0403753198748934,0.240910635406048,0.0385269121813031,0.0345609065155807,0.00450740502253703,0.031728045325779,5281,-1.46125331095518,7
"34027045804","Census Tract 458.04"," Morris County"," New Jersey",0.0185185185185185,0.00761228114691703,0.26027027027027,0.0338476854156297,0,0.0543193717277487,0.00497760079641613,5994,-1.87018960554965,1
"34027045901","Census Tract 459.01"," Morris County"," New Jersey",0.075165806927045,0.0459081836327345,0.194607268464244,0.236794171220401,0,0.0289473684210526,0.0765027322404372,1359,-0.753858158364644,27
"34027045903","Census Tract 459.03"," Morris County"," New Jersey",0.0430901815943367,0.002776492364646,0.43067320552831,0.0488929889298893,0,0.016629711751663,0,3264,-1.6866175146361,3
"34027045904","Census Tract 459.04"," Morris County"," New Jersey",0.0115046244078502,0.0099601593625498,0.31784005468216,0.0246831220813876,0,0.0206738131699847,0.0333555703802535,4445,-1.80692622959196,2
"34027046000","Census Tract 460"," Morris County"," New Jersey",0.0842521911224201,0.063161737860533,0.220708446866485,0.471169686985173,0.0170236133992312,0.123778501628664,0.13948380010983,3543,0.0677764092961159,55
"34027046103","Census Tract 461.03"," Morris County"," New Jersey",0.0631665299425759,0.0414956680346557,0.127686796315251,0.556240928882438,0.0148766328011611,0.143317230273752,0.0562409288824383,6095,-0.280470268784722,43
"34027046104","Census Tract 461.04"," Morris County"," New Jersey",0.00929112181693049,0.0882765063054647,0.187631027253669,0.25311004784689,0.0215311004784689,0.0393900889453621,0.045933014354067,5812,-0.956000249694459,20
"34027046107","Census Tract 461.07"," Morris County"," New Jersey",0.139830508474576,0.0220313666915609,0.241176470588235,0.537943696450428,0.0226438188494492,0.425423728813559,0.0679314565483476,3776,0.392910726287104,66
"34027046108","Census Tract 461.08"," Morris County"," New Jersey",0.0483140412682436,0.0653357531760436,0.136940298507463,0.674523007856341,0.0274971941638608,0.0748538011695906,0.0813692480359147,3974,-0.273834495483675,43
"34027046109","Census Tract 461.09"," Morris County"," New Jersey",0.0214077197534869,0.074160447761194,0.220250521920668,0.0244150559511699,0.0122075279755849,0.0216216216216216,0.0244150559511699,3083,-1.36891860972172,9
"34027046110","Census Tract 461.10"," Morris County"," New Jersey",0.0327763496143959,0.00637845499645641,0.280418014431451,0.0763239875389408,0,0.0251949610077984,0.0373831775700935,6224,-1.62191387029794,4
"34027046201","Census Tract 462.01"," Morris County"," New Jersey",0.0300234820530023,0.0137209302325581,0.224866984038085,0.177954847277556,0,0.0556563823351482,0.0433820274457725,6104,-1.43808342573337,7
"34027046202","Census Tract 462.02"," Morris County"," New Jersey",0.0555555555555556,0.0103527607361963,0.225010455876202,0.0405405405405405,0.00715421303656598,0.0201342281879195,0,3780,-1.49471509612975,6
"34027046297","Census Tract 462.97"," Morris County"," New Jersey",0.0492861998640381,0.0243531202435312,0.285263157894737,0.0252672497570457,0,0.0794930875576037,0,2942,-1.4907632179935,6
"34027046298","Census Tract 462.98"," Morris County"," New Jersey",0.019824200486254,0.0209039548022599,0.297134238310709,0.0941704035874439,0.00560538116591928,0.0349604221635884,0.00896860986547085,5351,-1.63143025941094,4
"34027046400","Census Tract 464"," Morris County"," New Jersey",0.0218331616889804,0.0125463358996293,0.215943491422805,0.143415178571429,0,0.0789288231148696,0.0284598214285714,4977,-1.56089907808917,5
"34027046500","Census Tract 465"," Morris County"," New Jersey",0.123186422118806,0.107874015748032,0.284423076923077,0.284857571214393,0.027736131934033,0.099274705349048,0.0625937031484258,7380,0.284349246889328,63
"34029710101","Census Tract 7101.01"," Ocean County"," New Jersey",0.0533146264468608,0.10627802690583,0.219434063000534,0.183098591549296,0,0.0158520475561427,0.117077464788732,2870,-0.747295820934005,27
"34029710102","Census Tract 7101.02"," Ocean County"," New Jersey",0.198364008179959,0.0227642276422764,0.235920852359209,0.461235216819974,0.0683311432325887,0.0739299610894942,0.0735873850197109,1956,0.44138224889672,68
"34029711100","Census Tract 7111"," Ocean County"," New Jersey",0.0577738121793442,0.0830860534124629,0.182219205972175,0.383843452082288,0.0215755143000502,0.134285714285714,0.0396387355745108,4594,-0.283021758303461,43
"34029711200","Census Tract 7112"," Ocean County"," New Jersey",0.0240217929668153,0.0263157894736842,0.164638511095204,0.191501746216531,0,0.140127388535032,0.00931315483119907,4038,-1.40799813204154,8
"34029711300","Census Tract 7113"," Ocean County"," New Jersey",0.02292602221697,0.0287467700258398,0.150162045372704,0.132442284325638,0.0133657351154313,0.0947533281127643,0.0054678007290401,4265,-1.42621170124828,8
"34029711400","Census Tract 7114"," Ocean County"," New Jersey",0.0428046637917266,0.0290626279164961,0.196073431922489,0.0919857876036321,0,0.0436974789915966,0.00908014212396368,6261,-1.53410415830196,5
"34029713000","Census Tract 7130"," Ocean County"," New Jersey",0.0501453488372093,0.050186503899627,0.16015625,0.297653119633658,0.0125930165998855,0.201017811704835,0.0755580995993131,4128,-0.477444407865254,36
"34029713100","Census Tract 7131"," Ocean County"," New Jersey",0.016424977804084,0.0249891351586267,0.196866485013624,0.164098292378176,0,0.0901050304035379,0.00458142440649729,6773,-1.61329800824995,4
"34029713201","Census Tract 7132.01"," Ocean County"," New Jersey",0.0361399461745483,0.0353938185443669,0.187539332913782,0.13604766633565,0.0208540218470705,0.0342555994729908,0.041708043694141,2601,-1.17662159046189,14
"34029713202","Census Tract 7132.02"," Ocean County"," New Jersey",0.0187307799832262,0.0516314091072069,0.296842105263158,0.117066290550071,0.0331452750352609,0.0763226366001735,0.00634696755994358,3577,-1.23202517371154,12
"34029713203","Census Tract 7132.03"," Ocean County"," New Jersey",0.0437915742793792,0.0327080327080327,0.214487300094073,0.296762589928058,0.0197841726618705,0.172096317280453,0.0517086330935252,5412,-0.638813459492198,30
"34029713300","Census Tract 7133"," Ocean County"," New Jersey",0.186046511627907,0.099236641221374,0.35250569476082,0.0975728155339806,0,0,0.0728155339805825,4005,-0.0631763833889235,51
"34029713401","Census Tract 7134.01"," Ocean County"," New Jersey",0.0242412297989752,0.0222222222222222,0.276940256839754,0.171276595744681,0.0170212765957447,0.129881154499151,0.0622340425531915,5318,-1.05239952347881,17
"34029713402","Census Tract 7134.02"," Ocean County"," New Jersey",0.143109540636042,0.0931098696461825,0.27430415490117,0.402377972465582,0,0.162297128589263,0.0938673341677096,3396,0.357310961798437,65
"34029713500","Census Tract 7135"," Ocean County"," New Jersey",0.0789758384421204,0.0423406279733587,0.188835286009649,0.0467532467532468,0.0121212121212121,0.0432960893854749,0.0536796536796537,2773,-0.854029238320749,23
"34029713600","Census Tract 7136"," Ocean County"," New Jersey",0.0175969205389057,0.0403388463089956,0.303556992724333,0.0337726523887974,0,0.0445168295331162,0,3637,-1.74143874162169,2
"34029713700","Census Tract 7137"," Ocean County"," New Jersey",0.0204003079291763,0.0277008310249307,0.163699023549684,0.0846846846846847,0,0.0245161290322581,0.0342342342342342,2598,-1.69507820032941,3
"34029713800","Census Tract 7138"," Ocean County"," New Jersey",0.0341163310961969,0.0428272980501393,0.220194647201946,0.130936227951153,0.00949796472184532,0.0181297709923664,0.0366350067842605,3576,-1.25771247741228,12
"34029713900","Census Tract 7139"," Ocean County"," New Jersey",0.051129234629862,0.051257253384913,0.230525362318841,0.205340699815838,0.0294659300184162,0.22921760391198,0.00598526703499079,6508,-0.661857574592213,30
"34029714000","Census Tract 7140"," Ocean County"," New Jersey",0.0219977187550921,0.0333709131905299,0.235067437379576,0.194308943089431,0.0121951219512195,0.0383036935704514,0.0292682926829268,6200,-1.29742087294664,11
"34029714100","Census Tract 7141"," Ocean County"," New Jersey",0.063527180783818,0.0224795640326975,0.485254691689008,0.109112013929193,0.00464306442251886,0.0515463917525773,0.0597794544399304,3301,-0.959341740842231,20
"34029714200","Census Tract 7142"," Ocean County"," New Jersey",0.0568049065420561,0.0688035933033891,0.189737223256776,0.267611026033691,0.0179938744257274,0.081239041496201,0.0191424196018377,6867,-0.649599911686922,30
"34029714300","Census Tract 7143"," Ocean County"," New Jersey",0.0737527114967462,0.0562700964630225,0.302410186448386,0.0883190883190883,0,0.0817356205852674,0.0313390313390313,3234,-0.885760168121691,22
"34029715001","Census Tract 7150.01"," Ocean County"," New Jersey",0.153809838542158,0.133550488599349,0.349079263410729,0.736670736670737,0.0761090761090761,0.233878729547642,0.0842490842490843,10687,1.11555653093908,88
"34029715002","Census Tract 7150.02"," Ocean County"," New Jersey",0.158380532829872,0.0623762376237624,0.360372340425532,0.254237288135593,0.108050847457627,0.0499390986601705,0.00741525423728814,4767,0.13748609437923,58
"34029715201","Census Tract 7152.01"," Ocean County"," New Jersey",0.362289685442575,0.137292817679558,0.558779761904762,0.467062902426944,0.0733036156513125,0,0.0391282813273898,10973,0.993134641419556,85
"34029715202","Census Tract 7152.02"," Ocean County"," New Jersey",0.386805449257615,0.197912135711179,0.475193798449612,0.651539708265802,0.26742301458671,0.0985169491525424,0.123176661264182,6569,1.55313619525595,97
"34029715301","Census Tract 7153.01"," Ocean County"," New Jersey",0.345944141537777,0.121424565339316,0.409346169273967,0.724034119417963,0.159558454591069,0.0333889816360601,0.144004014049172,9139,1.28620750641969,91
"34029715303","Census Tract 7153.03"," Ocean County"," New Jersey",0.481995884773663,0.066427289048474,0.537704918032787,0.920325203252032,0.391869918699187,0.150976909413854,0.0455284552845528,3921,1.29936995716539,92
"34029715304","Census Tract 7153.04"," Ocean County"," New Jersey",0.436990714421073,0.166002656042497,0.499669093315685,0.97009674582234,0.133685136323659,0.178454842219804,0.231310466138962,5485,1.73294947816535,99
"34029715401","Census Tract 7154.01"," Ocean County"," New Jersey",0.269298075053471,0.0187901008249313,0.430159318266024,0.296551724137931,0.0916256157635468,0.0182403433476395,0.0975369458128079,5490,0.435881717144358,68
"34029715403","Census Tract 7154.03"," Ocean County"," New Jersey",0.362026213248317,0.0499139414802065,0.581924198250729,0.858560794044665,0.193548387096774,0,0.0607940446650124,3159,0.967375501553874,84
"34029715404","Census Tract 7154.04"," Ocean County"," New Jersey",0.364601262191624,0.0117388114453412,0.492248062015504,0.79020979020979,0.2995337995338,0,0.0524475524475524,3512,0.750948355518202,78
"34029715501","Census Tract 7155.01"," Ocean County"," New Jersey",0.0273858921161826,0.0565388397246804,0.366984402079723,0.252479711451758,0.0252479711451758,0,0.0495942290351668,4852,-0.906324889968639,22
"34029715502","Census Tract 7155.02"," Ocean County"," New Jersey",0.200492004920049,0.0295660467334287,0.368498168498169,0.624517374517375,0.468146718146718,0.0498046875,0.0106177606177606,8130,0.455294604525609,68
"34029715503","Census Tract 7155.03"," Ocean County"," New Jersey",0.0356981473113421,0.0197287299630086,0.465971187282663,0.190709046454768,0.0867970660146699,0.0119363395225464,0.0171149144254279,4426,-1.07670806168064,17
"34029715600","Census Tract 7156"," Ocean County"," New Jersey",0.149021980237951,0.0876050989964741,0.450655021834061,0.582964601769911,0.125553097345133,0.0195241000610128,0.104535398230088,10262,0.689645683398758,76
"34029715701","Census Tract 7157.01"," Ocean County"," New Jersey",0.206394172399838,0.117071947856606,0.352626552053486,0.60061919504644,0.143299425033171,0.0822050290135397,0.00884564352056612,12718,0.842800475037503,80
"34029715702","Census Tract 7157.02"," Ocean County"," New Jersey",0.0478750640040963,0.0332549546523346,0.248554913294798,0.120127795527157,0.012779552715655,0.0115052732502397,0.0204472843450479,3906,-1.22833075585228,12
"34029715800","Census Tract 7158"," Ocean County"," New Jersey",0.250371418464804,0.0449414270500532,0.296767537826685,0.450549450549451,0.129905808477237,0.0549019607843137,0.0153061224489796,14239,0.514862738968064,70
"34029715901","Census Tract 7159.01"," Ocean County"," New Jersey",0.250132625994695,0.1080740117746,0.275340393343419,0.423896499238965,0.0555555555555556,0.0370828182941904,0.0958904109589041,3804,0.83899098411461,80
"34029715902","Census Tract 7159.02"," Ocean County"," New Jersey",0.392050008014105,0.105387422193604,0.446078431372549,0.386990077177508,0.0650496141124587,0.0759183673469388,0.230062477030504,6307,1.14568307675421,88
"34029716000","Census Tract 7160"," Ocean County"," New Jersey",0.0867950800649803,0.0912044557902065,0.432969215491559,0.117768595041322,0,0,0.100550964187328,4309,-0.551943868596899,33
"34029717001","Census Tract 7170.01"," Ocean County"," New Jersey",0.182559288537549,0.0678175092478422,0.123470948012232,0.0487156775907883,0.0230292294065545,0.00492125984251968,0.00442869796279894,4048,-0.330772848496545,41
"34029717002","Census Tract 7170.02"," Ocean County"," New Jersey",0.205148205928237,0.0562651018294788,0.333588957055215,0.48347375243033,0,0.175145954962469,0.119896305897602,5235,0.563245523368903,72
"34029717101","Census Tract 7171.01"," Ocean County"," New Jersey",0.0422099447513812,0.0522102332057083,0.25366346639717,0.131588647253962,0.0394397346111316,0.104048759251197,0.0589753040914117,9411,-0.76524919704263,26
"34029717102","Census Tract 7171.02"," Ocean County"," New Jersey",0.0658552488589437,0.0579839429081178,0.302713987473904,0.0570652173913043,0.0114130434782609,0.0556506849315068,0.0516304347826087,4601,-0.824966586156787,24
"34029717200","Census Tract 7172"," Ocean County"," New Jersey",0.054661670707516,0.0526236656141934,0.263916773133784,0.162241887905605,0.00509519978546527,0.111368909512761,0.030034861893269,9074,-0.844687328826146,24
"34029717300","Census Tract 7173"," Ocean County"," New Jersey",0.0379225061830173,0.0344741443917062,0.193126022913257,0.0626992561105207,0,0.0626520681265207,0.0170031880977683,6066,-1.51286822884416,6
"34029717400","Census Tract 7174"," Ocean County"," New Jersey",0.0667739340305712,0.10365398956003,0.27796052631579,0.0939538929969552,0.0200086994345368,0.0777777777777778,0.107003044802088,6217,-0.420667480524135,38
"34029717501","Census Tract 7175.01"," Ocean County"," New Jersey",0.0857337883959044,0.0651172109797636,0.193409090909091,0.145600558659218,0.00768156424581006,0.140487299118714,0.0450418994413408,7325,-0.453214665995485,37
"34029717502","Census Tract 7175.02"," Ocean County"," New Jersey",0.0508591065292096,0.0578747628083491,0.27790973871734,0.105882352941176,0,0.0315571650284532,0.0591596638655462,7275,-1.09535584913461,16
"34029718000","Census Tract 7180"," Ocean County"," New Jersey",0.0738358937715851,0.0885910428244524,0.257377049180328,0.207041829671983,0.00421306048751129,0.0697781885397412,0.0297923563045441,8397,-0.535046114631874,34
"34029720001","Census Tract 7200.01"," Ocean County"," New Jersey",0.128016547920018,0.0708084644601194,0.370437133844074,0.305272485600354,0.00797518830305716,0.0527681660899654,0.20691182986265,4415,0.146477921433329,58
"34029720102","Census Tract 7201.02"," Ocean County"," New Jersey",0.0875227923938526,0.115117521367521,0.300268096514745,0.185115224782773,0,0,0.141669814884775,3895,-0.382852057048753,39
"34029720104","Census Tract 7201.04"," Ocean County"," New Jersey",0.170740474478792,0.0535585909417685,0.569767441860465,0.0991695163654128,0,0,0.106008793356131,2782,-0.249559222762793,44
"34029720105","Census Tract 7201.05"," Ocean County"," New Jersey",0.226776859504132,0.111158614792646,0.406788511749347,0.493710691823899,0.0440251572327044,0.0148648648648649,0.118710691823899,3130,0.87353893635813,81
"34029720106","Census Tract 7201.06"," Ocean County"," New Jersey",0.0856313497822932,0.10522496371553,0.551594746716698,0.06394640682095,0,0,0.118757612667479,2756,-0.572872815139494,33
"34029720107","Census Tract 7201.07"," Ocean County"," New Jersey",0.105010893246187,0.0706988148753576,0.691444600280505,0,0,0,0.0796576695194207,2447,-0.619726708213404,31
"34029720202","Census Tract 7202.02"," Ocean County"," New Jersey",0.0561825934286431,0.0646780862374483,0.216735253772291,0.16595380667237,0,0.0129564193168433,0.152266894781865,3987,-0.886453227963105,22
"34029720203","Census Tract 7202.03"," Ocean County"," New Jersey",0.0435602094240838,0.0438457474907554,0.309230769230769,0.0257864878803507,0.0170190820010315,0.0150125104253545,0.0489943269726663,4775,-1.17029284624738,14
"34029720204","Census Tract 7202.04"," Ocean County"," New Jersey",0.0764872521246459,0.075104654026102,0.277949873275134,0.215609756097561,0.015609756097561,0.094151212553495,0.0478048780487805,5721,-0.35626390188804,40
"34029720205","Census Tract 7202.05"," Ocean County"," New Jersey",0.0659831756046267,0.065939909598511,0.308584686774942,0.025012025012025,0,0,0.0192400192400192,3938,-1.15638797572913,14
"34029720206","Census Tract 7202.06"," Ocean County"," New Jersey",0.051004897821314,0.0532897268180069,0.263605442176871,0.0683760683760684,0,0.0442105263157895,0.0217236467236467,5921,-1.27344150967227,11
"34029721000","Census Tract 7210"," Ocean County"," New Jersey",0.101127819548872,0.125066809192945,0.313112745098039,0.358208955223881,0.00099502487562189,0.142297650130548,0.0706467661691542,2666,0.211925039527933,60
"34029722001","Census Tract 7220.01"," Ocean County"," New Jersey",0.0599177599373409,0.0797887128162358,0.36706827309237,0.151260504201681,0.0210084033613445,0.137335526315789,0.11344537815126,5107,-0.32883634352069,41
"34029722003","Census Tract 7220.03"," Ocean County"," New Jersey",0.11127902184366,0.148156135432392,0.256322121286521,0.251211631663974,0.0161550888529887,0.0988857938718663,0.0977382875605816,7516,0.256894849672162,62
"34029722004","Census Tract 7220.04"," Ocean County"," New Jersey",0.0516304347826087,0.128463476070529,0.250411861614498,0.118037135278515,0.00663129973474801,0,0.0994694960212202,3832,-0.700767319275803,28
"34029722100","Census Tract 7221"," Ocean County"," New Jersey",0.0410114091890225,0.0418812989921613,0.362063227953411,0.111967361740707,0.0385312783318223,0.0738255033557047,0.101087941976428,6756,-0.806523295613196,25
"34029722200","Census Tract 7222"," Ocean County"," New Jersey",0.178524083075563,0.174115456238361,0.416666666666667,0.156458055925433,0,0,0.195739014647137,2284,0.242608035795717,61
"34029722300","Census Tract 7223"," Ocean County"," New Jersey",0.0272126816380449,0.0325323475046211,0.242181540808543,0.0293417922283902,0,0.0243161094224924,0,3887,-1.76735501086904,2
"34029722401","Census Tract 7224.01"," Ocean County"," New Jersey",0.053307392996109,0.0868421052631579,0.247311827956989,0.119047619047619,0.00105820105820106,0.171732522796353,0.0174603174603175,5149,-0.76602641450988,26
"34029722402","Census Tract 7224.02"," Ocean County"," New Jersey",0.0758988015978695,0.0673164788303381,0.22614247311828,0.157192575406032,0,0.0380868024800709,0.00928074245939675,4506,-0.936670873918315,21
"34029722500","Census Tract 7225"," Ocean County"," New Jersey",0.0419011882426517,0.0391483516483516,0.248313090418354,0.151743638077286,0,0,0.0150801131008483,1599,-1.42173429451376,8
"34029722600","Census Tract 7226"," Ocean County"," New Jersey",0.0232727272727273,0.0542082738944365,0.312718786464411,0,0,0.00880503144654088,0.0142450142450142,2750,-1.61470539194447,4
"34029722701","Census Tract 7227.01"," Ocean County"," New Jersey",0.0262814943527368,0.0284635492303224,0.187729243081027,0.0619811842833426,0,0.0204230488694384,0.0381848367459878,4604,-1.64474657829917,3
"34029722702","Census Tract 7227.02"," Ocean County"," New Jersey",0.0332541567695962,0.0364317330609465,0.184774575018477,0.148611111111111,0.0125,0.118299445471349,0.0180555555555556,4251,-1.16641946091882,14
"34029722800","Census Tract 7228"," Ocean County"," New Jersey",0.091961701180138,0.0559132497458489,0.286693674041758,0.439834024896266,0.020746887966805,0.208409506398537,0.0586840545346769,4511,0.130564026279281,58
"34029722900","Census Tract 7229"," Ocean County"," New Jersey",0.0537329313708104,0.110853909465021,0.262942451240067,0.511925795053004,0.0119257950530035,0.0741312741312741,0.0521201413427562,5673,-0.214409434809762,45
"34029723000","Census Tract 7230"," Ocean County"," New Jersey",0.056731723453523,0.0299500831946755,0.245779543197617,0.269789227166276,0.0206088992974239,0.126288659793814,0.034192037470726,6055,-0.647525469072405,30
"34029723100","Census Tract 7231"," Ocean County"," New Jersey",0.0418250950570342,0.084985835694051,0.290920716112532,0.406269993602047,0.00575815738963532,0.13314447592068,0.0857325655790147,4299,-0.36818817997898,40
"34029723200","Census Tract 7232"," Ocean County"," New Jersey",0.056307289393278,0.0471238938053097,0.273600374795034,0.058529945553539,0,0.0912610619469027,0,6873,-1.26964882551179,11
"34029723300","Census Tract 7233"," Ocean County"," New Jersey",0.0636860264519839,0.0513392857142857,0.192063816731438,0.134251968503937,0,0.14865671641791,0.0149606299212598,6980,-0.945826258617158,21
"34029723400","Census Tract 7234"," Ocean County"," New Jersey",0.0199249205890846,0.0450281425891182,0.295668549905838,0.0816186556927298,0,0.114528101802757,0.0342935528120713,3463,-1.37079133430346,9
"34029723500","Census Tract 7235"," Ocean County"," New Jersey",0.1093693036821,0.0116279069767442,0.145702902675014,0.210694333599362,0,0.141318977119785,0.0606544293695132,2770,-0.532439154992149,34
"34029723600","Census Tract 7236"," Ocean County"," New Jersey",0.142041127189642,0.0212868892114175,0.17948717948718,0.110210696920583,0.00972447325769854,0.0761346998535871,0.0696920583468395,2649,-0.399294564117813,39
"34029724000","Census Tract 7240"," Ocean County"," New Jersey",0.0529586598216698,0.135398230088496,0.314942528735632,0.177298311444653,0.0656660412757974,0.2319309600863,0.0412757973733583,3701,-0.134813137103876,48
"34029725001","Census Tract 7250.01"," Ocean County"," New Jersey",0.0731466227347611,0.0682116309575864,0.166306695464363,0.149100257069409,0.0111396743787489,0.0577367205542725,0.0874035989717224,3035,-0.589535748101525,32
"34029725002","Census Tract 7250.02"," Ocean County"," New Jersey",0.0452269981011566,0.0625931445603577,0.167386609071274,0.0697674418604651,0,0.098735701384708,0.0329457364341085,5793,-1.18596181184953,14
"34029725100","Census Tract 7251"," Ocean County"," New Jersey",0.0340386384544618,0.0194986072423398,0.258840169731259,0.100817438692098,0,0.137323943661972,0,2174,-1.49009276376111,6
"34029726000","Census Tract 7260"," Ocean County"," New Jersey",0.00887049083382614,0.0233463035019455,0.272240085744909,0.0772151898734177,0,0.0883534136546185,0.0189873417721519,1691,-1.67443104700556,3
"34029727001","Census Tract 7270.01"," Ocean County"," New Jersey",0.0288671023965142,0.0219123505976096,0.197004608294931,0.180493273542601,0.00336322869955157,0.161137440758294,0.0526905829596413,1836,-1.11189314438657,16
"34029727002","Census Tract 7270.02"," Ocean County"," New Jersey",0.0526315789473684,0.0256776034236805,0.260027662517289,0.0743494423791822,0.0223048327137546,0,0.0408921933085502,1520,-1.16104659318934,14
"34029728001","Census Tract 7280.01"," Ocean County"," New Jersey",0.0869565217391304,0.0171489817792069,0.264,0.0777385159010601,0,0.0408163265306122,0.132508833922261,1035,-0.920567394264244,21
"34029728002","Census Tract 7280.02"," Ocean County"," New Jersey",0.108858858858859,0.0214041095890411,0.37660485021398,0.294781382228491,0.0310296191819464,0.0609418282548476,0.0141043723554302,1332,-0.3345380539677,41
"34029728003","Census Tract 7280.03"," Ocean County"," New Jersey",0.448727272727273,0.121720881427072,0.514346439957492,0.747826086956522,0,0.302872062663185,0.317391304347826,1375,1.30664205008263,92
"34029728004","Census Tract 7280.04"," Ocean County"," New Jersey",0.110210696920583,0.255395683453237,0.402985074626866,0.32987012987013,0,0,0.127272727272727,617,0.168521505473414,59
"34029729000","Census Tract 7290"," Ocean County"," New Jersey",0.0380842469705713,0.0581304006284368,0.321258341277407,0.192307692307692,0,0.120092378752887,0.0981432360742706,1768,-0.844354479634937,24
"34029730000","Census Tract 7300"," Ocean County"," New Jersey",0.0306980656013457,0.0298837852794687,0.187677053824363,0.0363825363825364,0,0.0420499342969777,0.027027027027027,2378,-1.62813774285186,4
"34029731001","Census Tract 7310.01"," Ocean County"," New Jersey",0.101471969934231,0.0568181818181818,0.234317343173432,0.0756602426837973,0,0.154774972557629,0.00356887937187723,3193,-0.711368564282047,28
"34029731002","Census Tract 7310.02"," Ocean County"," New Jersey",0.112163146394756,0.070477427736278,0.226457399103139,0.0928196147110333,0.00583771161704612,0.136886102403344,0.0309398715703444,4291,-0.359052871963997,40
"34029731101","Census Tract 7311.01"," Ocean County"," New Jersey",0.0996553704767375,0.0429855412270418,0.262835609985869,0.246484085862324,0,0.15603532875368,0.0207253886010363,3487,-0.465023707009233,36
"34029731102","Census Tract 7311.02"," Ocean County"," New Jersey",0.0647847565278758,0.0738543371522095,0.329537690731041,0.239855363599839,0.0124548011249498,0.0312837108953614,0.130172760144636,7094,-0.439945150047196,37
"34029731103","Census Tract 7311.03"," Ocean County"," New Jersey",0.0319792566983578,0.113213497319458,0.242454394693201,0.0259285213735109,0.0336370007007709,0.0781893004115226,0.0420462508759636,4790,-0.88582103317116,22
"34029731201","Census Tract 7312.01"," Ocean County"," New Jersey",0.100047303689688,0.218396339995184,0.425531914893617,0.0746675758608933,0.00750085236958745,0.0175953079178886,0.0900102284350494,4228,-0.137574721874239,48
"34029731202","Census Tract 7312.02"," Ocean County"," New Jersey",0.0905432595573441,0.0548387096774194,0.426481346013168,0.185262426138339,0,0,0.170316301703163,4473,-0.53000901494985,34
"34029731203","Census Tract 7312.03"," Ocean County"," New Jersey",0.04,0.0828681837698583,0.463743676222597,0.0352858151023289,0,0,0.122088920254058,2375,-1.08783528304381,16
"34029731204","Census Tract 7312.04"," Ocean County"," New Jersey",0.0792384872652431,0.110850286906625,0.383720930232558,0.0335244816938685,0,0.0097879282218597,0.074547860608734,3887,-0.67458965142193,29
"34029731205","Census Tract 7312.05"," Ocean County"," New Jersey",0.0753323485967504,0.062962962962963,0.374305555555556,0.191780821917808,0.0142255005268704,0.0807651434643996,0.0695468914646997,3385,-0.39148367018914,39
"34029731206","Census Tract 7312.06"," Ocean County"," New Jersey",0.110151187904968,0.0658217497955846,0.358375634517766,0.0705289672544081,0,0,0.0812342569269521,2456,-0.584391414648256,32
"34029732001","Census Tract 7320.01"," Ocean County"," New Jersey",0.0179606844859284,0.0744323790720632,0.308729433272395,0.0748772504091653,0,0.0120772946859903,0.0192307692307692,7081,-1.49191783743587,6
"34029732003","Census Tract 7320.03"," Ocean County"," New Jersey",0.0251655629139073,0.0361366622864652,0.344073970299804,0.30550621669627,0,0.0586987270155587,0.019538188277087,4530,-1.21302091471798,13
"34029732004","Census Tract 7320.04"," Ocean County"," New Jersey",0.0660314646576557,0.138863287250384,0.253392005867253,0.122565864833906,0,0.0982058545797923,0.0400916380297824,4537,-0.609014672733957,31
"34029732101","Census Tract 7321.01"," Ocean County"," New Jersey",0.011721974574872,0.0556315549475604,0.171481092436975,0.0789362600253271,0,0.0449050086355786,0.0189953566905867,6057,-1.62567358887875,4
"34029732103","Census Tract 7321.03"," Ocean County"," New Jersey",0.0348837209302326,0.0506437768240343,0.217098445595855,0.14854517611026,0.0267993874425727,0.0180505415162455,0.0949464012251149,3298,-0.984288433701617,19
